cik,fyear,status_label,3_current_assets,3_total_assets,3_cost_of_goods_sold,3_total_long_term_debt,3_depreciation_and_amortization,3_ebit,3_ebitda,3_gross_profit,3_inventory,3_total_current_liabilities,3_net_income,3_retained_earnings,3_total_receivables,3_total_revenue,3_market_value,3_total_liabilities,3_net_sales,3_total_operating_expenses,2_current_assets,2_total_assets,2_cost_of_goods_sold,2_total_long_term_debt,2_depreciation_and_amortization,2_ebit,2_ebitda,2_gross_profit,2_inventory,2_total_current_liabilities,2_net_income,2_retained_earnings,2_total_receivables,2_total_revenue,2_market_value,2_total_liabilities,2_net_sales,2_total_operating_expenses,1_current_assets,1_total_assets,1_cost_of_goods_sold,1_total_long_term_debt,1_depreciation_and_amortization,1_ebit,1_ebitda,1_gross_profit,1_inventory,1_total_current_liabilities,1_net_income,1_retained_earnings,1_total_receivables,1_total_revenue,1_market_value,1_total_liabilities,1_net_sales,1_total_operating_expenses
C2564,2002,alive,114.809,534.455,105.971,664.298,111.4,-159.197,-47.797,59.622,0.0,324.301,-1102.51,-1636.021,50.106,165.593,24.9291,999.248,165.593,213.39,112.194,1445.311,120.112,399.334,104.053,-206.827,-102.774,30.798,0.0,395.359,-309.973,-520.261,57.192,150.91,139.5999,831.992,150.91,253.68400000000003,73.615,1298.248,54.07,98.242,43.795,-113.325,-69.53,-1.835,0.0,226.918,-132.332,-135.648,32.962,52.235,319.814,331.0130000000001,52.235,121.765
C2565,2006,alive,798.0,1497.0,711.0,362.0,102.0,87.0,189.0,859.0,116.0,375.0,20.0,-7074.0,243.0,1570.0,2483.7847,1195.0,1570.0,1381.0,1117.0,1881.0,736.0,372.0,282.0,-38.0,244.0,940.0,130.0,488.0,-8.0,-7136.0,251.0,1676.0,1890.7475,1454.0,1676.0,1432.0,1273.0,2272.0,853.0,420.0,193.0,98.0,291.0,1059.0,150.0,866.0,-90.0,-7005.0,285.0,1912.0,1783.2122,1851.0,1912.0,1621.0
C2566,2009,alive,255.829,503.004,396.774,76.527,6.725,72.38,79.105,289.664,0.0,155.549,40.591,192.95,110.945,686.438,517.6348,251.844,686.438,607.3330000000002,207.323,460.951,361.445,116.681,7.8679999999999986,49.688,57.556,254.605,0.0,124.894,14.425999999999998,152.255,127.988,616.05,303.3168,258.418,616.05,558.494,148.673,275.209,240.137,0.0,5.944,21.556,27.5,164.735,0.0,76.18,12.111,139.414,79.40100000000002,404.872,361.839,91.477,404.872,377.372
C2567,2010,failed,3.654,41.839,4.918,55.00100000000001,1.741,-19.136,-17.395,-0.672,0.0,49.371,-101.806,-215.43,0.546,4.246,17.5352,107.785,4.246,21.641,36.688,154.192,3.683,79.773,2.792,-25.454,-22.662,-1.489,0.0,43.111,-20.21,-109.715,33.327,2.194,98.2911,137.357,2.194,24.856,7.269,184.024,38.327,80.12,0.304,-38.459,-38.155,-38.155,0.0,67.44800000000001,-45.485,-96.708,0.144,0.172,236.9259,149.721,0.172,38.327
C2568,2006,alive,129.119,182.045,19.811,0.055,6.287999999999999,-20.83,-14.542,81.915,0.0,49.074,-16.069000000000006,-499.608,31.748,101.726,813.448,51.269,101.726,116.268,126.311,169.752,11.563,0.074,5.608,-16.483,-10.875,49.514,0.0,43.112,-14.751,-483.411,17.867,61.077,729.0427,46.214,61.077,71.952,126.016,143.591,9.868,0.0,3.849,-12.401,-8.552,27.924,0.0,24.812,-7.246,-468.53,3.895,37.792,546.758,26.929,37.792,46.344
C2569,2011,failed,187.143,3388.7740000000013,176.44099999999997,1976.157,320.89,145.384,466.274,510.767,0.0,534.615,-191.899,-655.1569999999998,70.628,687.2080000000003,382.4182,3106.565,687.2080000000003,220.93400000000003,313.9890000000001,3290.102000000001,189.811,1857.784,245.313,-43.195,202.118,248.186,0.0,420.128,-337.5490000000001,-457.893,92.737,437.997,858.2263,2897.265,437.997,235.879,285.908,2803.147,129.555,1199.847,168.528,-37.868,130.66,168.935,0.0,312.302,-48.96100000000001,-114.804,52.551,298.49,926.4121,2067.618,298.49,167.83
C2570,2008,failed,967.259,1654.915,2471.6620000000007,772.919,45.915,146.66899999999995,192.584,725.3789999999997,0.0,865.0110000000003,-32.072,-1897.353,534.751,3197.041,5.9643,2201.146,3197.041,3004.457000000001,1238.84,1981.404,2925.666,970.943,63.472,-211.923,-148.451,529.896,0.0,911.892,-362.723,-1871.721,684.179,3455.562,608.8915,2450.693,3455.562,3604.013,1203.986,1939.24,2823.354000000001,671.49,75.568,-169.648,-94.08,620.649,0.0,1037.611,-213.44,-1451.342,704.409,3444.003,1586.5448,2116.541,3444.003,3538.083
C2571,2007,alive,47.61600000000001,69.001,5.468999999999999,15.865,2.978,-31.234,-28.256,25.652,5.009,9.952,-16.849,-194.307,6.351,31.121,421.9463,39.197,31.121,59.377,52.932,64.234,4.018,15.281,4.416,-20.317,-15.901,24.009,3.514,13.001,-18.887,-177.84,4.756,28.027,201.6256,33.096,28.027,43.928,44.965,58.405,3.4960000000000004,0.831,3.608,-23.034,-19.426,20.41,2.248,11.969,-22.346,-158.07299999999995,3.765,23.906,122.9041,18.331,23.906,43.332
C2572,2003,failed,24.081,169.90599999999995,66.57,20.057,5.4860000000000015,-13.035,-7.548999999999999,-1.013,0.0,79.117,-9.226,-10.405,20.479,65.557,66.8574,99.174,65.557,73.10600000000002,31.373,101.904,57.0,0.046,4.795,1.4280000000000002,6.223,10.99,2.036,19.355,0.395,-1.179,25.263,67.99,69.1551,22.037,67.99,61.767,40.075,92.755,45.752,0.0,3.814,5.504,9.318,13.3,1.6,9.434,-0.551,-1.574,11.323,59.052,77.736,11.714,59.052,49.734
C2573,2009,alive,197.519,3663.961,264.356,1214.097,326.041,6.107,332.148,421.06,26.674,260.373,-81.135,705.6560000000003,127.165,685.416,2622.9484,2033.128,685.416,353.26800000000014,540.93,3633.195,308.3040000000001,1319.811,307.969,449.724,757.693,827.1139999999997,24.798,352.25199999999984,430.812,787.95,158.51,1135.418,1315.6070000000002,2149.947,1135.418,377.725,188.51,2784.561,275.626,1120.236,183.98,222.673,406.653,479.319,16.257,204.73,17.155,409.591,134.88,754.945,1778.7211,1713.872,754.945,348.292
C2574,2003,alive,1.3769999999999998,6.962999999999999,26.285,5.7010000000000005,2.5610000000000004,-8.385,-5.824,0.654,0.294,5.437,-9.6,-81.582,0.211,26.939,0.659,11.138,26.939,32.763000000000005,2.133,10.705,29.811,0.2339999999999999,4.352,-13.372,-9.02,0.782,0.409,7.0420000000000025,-15.129,-70.187,0.428,30.593000000000004,1.6464,7.276,30.593000000000004,39.613,7.768,21.95300000000001,29.437,0.335,2.6860000000000004,-6.9570000000000025,-4.271,2.592,0.507,3.702,-6.8020000000000005,-55.058,0.472,32.029,5.825,4.037,32.029,36.3
C2575,2009,alive,75.179,203.829,196.269,68.0,23.369,66.109,89.478,188.683,0.532,85.916,42.16,17.281,56.99800000000001,384.952,622.691,173.25400000000005,384.952,295.474,73.845,199.597,185.632,85.0,17.463,58.765,76.22800000000002,183.192,2.507,102.437,37.18,-27.7,55.812,368.824,350.7248,214.092,368.824,292.596,68.618,180.543,146.885,7.0,12.55,60.113,72.663,191.584,0.8290000000000001,114.459,40.18,34.045,34.171,338.469,1176.8467,132.343,338.469,265.806
C2576,2004,alive,27.44400000000001,216.958,63.82899999999999,66.691,14.898,2.093,16.991,107.414,2.499,66.53399999999999,-12.822,-46.187,5.223,171.243,38.5,181.732,171.243,154.252,45.631,227.563,146.049,110.0,16.244,-3.617,12.627,24.209,2.222,22.199,-17.713,-33.365,5.247000000000001,170.25799999999995,31.0,135.928,170.25799999999995,157.631,61.904,244.712,159.714,110.0,15.457,5.502999999999999,20.96,33.759,1.857,21.919,-7.3210000000000015,-15.652,4.976,193.473,29.8,135.364,193.473,172.513
C2577,2009,alive,80.172,657.071,22.0,0.0,39.368,51.42,90.788,104.241,0.0,18.572,42.294,195.637,15.496,126.241,1668.4853,134.404,126.241,35.453,89.53,591.685,28.353,0.0,30.099,136.85,166.949,180.506,0.0,19.79,83.617,163.556,13.982,208.859,1073.3189,109.39,208.859,41.91,29.165,349.32199999999995,17.156,35.0,18.159,56.959,75.118,82.934,0.0,19.216,34.442,66.925,23.81900000000001,100.09,1429.7771,91.511,100.09,24.972
C2578,2003,alive,187.047,394.245,500.334,49.578,24.76,8.853,33.613,190.367,155.661,112.132,3.603,20.141,10.861,690.701,152.9592,180.762,690.701,657.0880000000002,165.588,321.221,416.23,0.186,17.381,33.158,50.539,181.515,138.993,105.486,18.72,16.538,7.726,597.745,173.2419,113.944,597.745,547.206,160.595,275.74,337.9530000000001,5.932,13.749,27.405,41.154,144.575,111.815,77.054,4.632,-3.643,3.219,482.528,222.6344,88.51899999999998,482.528,441.374
C2579,2012,alive,246.917,268.925,33.971,0.0,0.4679999999999999,-22.841,-22.373,23.921,6.301,153.465,-24.445,70.04899999999999,226.378,57.892,16.1562,153.465,57.892,80.265,283.747,299.85,60.559,0.0,0.452,19.703,20.155,48.505,6.755,157.084,14.925999999999998,92.606,252.99400000000003,109.064,51.3053,157.084,109.064,88.90899999999998,232.026,239.238,72.768,0.0,0.35,31.242,31.592,58.88399999999999,3.123,122.388,24.955,73.788,194.505,131.65200000000002,129.9145,122.388,131.65200000000002,100.06
C2580,2007,alive,52.25100000000001,68.876,85.906,9.9,3.571,-5.392,-1.821,18.951,0.0,56.702,-15.383,-27.28,34.068000000000005,104.857,81.5313,66.602,104.857,106.678,58.719,79.223,76.795,19.259,2.989,-6.062,-3.073,19.244,0.0,46.907,-11.888,-13.767,33.09,96.039,130.666,66.943,96.039,99.112,43.99,51.435,51.26300000000001,0.0,1.259,-3.036,-1.777,11.903,0.0,33.158,-3.765,-1.879,11.339,63.166,148.0376,34.25,63.166,64.943
